#patternID,labels,0,1
0,1,-0.0282258064516,0.328125
1,1,-0.229838709677,0.291666666667
2,1,-0.310483870968,-0.0416666666667
3,1,-0.0685483870968,-0.161458333333
4,1,-0.0362903225806,0.104166666667
5,1,-0.125,0.0677083333333
6,1,-0.16935483871,-0.166666666667
7,1,-0.0685483870968,-0.203125
8,1,0.177419354839,0.0364583333333
9,1,0.0846774193548,0.171875
10,1,-0.165322580645,0.125
11,1,-0.258064516129,0.0677083333333
12,1,-0.104838709677,0.239583333333
13,1,-0.0241935483871,0.255208333333
14,1,-0.108870967742,0.302083333333
15,1,-0.241935483871,0.03125
16,1,-0.100806451613,-0.114583333333
17,1,0.0645161290323,-0.046875
18,1,0.0161290322581,0.0416666666667
19,2,-0.354838709677,0.671875
20,2,-0.633064516129,0.1875
21,2,-0.592741935484,-0.0833333333333
22,2,-0.54435483871,-0.390625
23,2,-0.451612903226,-0.541666666667
24,2,-0.0524193548387,-0.739583333333
25,2,0.112903225806,-0.739583333333
26,2,0.346774193548,-0.609375
27,2,0.685483870968,0.166666666667
28,2,0.463709677419,0.484375
29,2,0.213709677419,0.807291666667
30,2,-0.125,0.953125
31,2,-0.451612903226,0.723958333333
32,2,-0.556451612903,0.473958333333
33,2,-0.612903225806,0.109375
34,2,-0.512096774194,-0.354166666667
35,2,-0.0483870967742,-0.630208333333
36,2,0.0927419354839,-0.583333333333
37,2,0.435483870968,-0.359375
38,2,0.564516129032,-0.119791666667
39,2,0.596774193548,0.625
40,2,0.0161290322581,0.895833333333
41,2,-0.0806451612903,0.848958333333
42,2,-0.29435483871,0.588541666667
43,2,-0.584677419355,0.333333333333
44,2,-0.641129032258,0.0677083333333
45,2,-0.403225806452,-0.458333333333
46,2,-0.229838709677,-0.567708333333
47,2,-0.197580645161,-0.59375
48,2,0.137096774194,-0.588541666667
49,2,0.532258064516,-0.21875
50,2,0.54435483871,0.302083333333
51,2,0.379032258065,0.651041666667
52,2,0.326612903226,0.666666666667
53,2,-0.0362903225806,0.838541666667
